-25.7323027588,28.446221184,CD116
-25.7282279804,28.4461714793,CCD608
-25.7323404774,28.4462599084,CD127
-25.731768664,28.4462606628,CD100
-25.730906,28.446258,CC081
-25.7312122732,28.4462794382,CD454
-25.7326063514,28.4463096131,CD136
-25.731279077,28.4462963697,CD899
-25.7320577558,28.4463146422,CD118
-25.7297776267,28.4462877363,CCD549
-25.7297119126,28.4462940227,CD108
-25.7327692118,28.4463373572,CD154
-25.7301664632,28.4463087749,CC035
-25.7315998524,28.4463278856,CD099
-25.7321736775,28.4463366028,CD126
-25.7299595978,28.4463107027,CC108
-25.7283079438,28.4462910891,CCD518
-25.7300620247,28.4463200904,CC073
-25.731632458,28.4463645983,CD099
-25.7302197721,28.4463570546,CC035
-25.7312999479,28.4463714715,CD899
-25.7327108737,28.4463991318,CD153
-25.7320125774,28.4463924263,CD125
-25.7298998348,28.4463688731,CC108
-25.7319830731,28.4464181587,CD119
-25.731888609,28.4464180749,CD124
-25.7315202244,28.4464193322,CD353
-25.7330331579,28.4464392811,CD160
-25.7304774318,28.4464229364,CC046
-25.7330111973,28.4464581404,CD160
-25.730894,28.446449,CC053
-25.7314994372,28.4464600682,CD352
-25.7301514596,28.4464742336,CC040
-25.7330965251,28.4465184063,CD296
-25.7318471186,28.446505079,CD124
-25.730711,28.446494,CC050
-25.7317974139,28.4465188254,CCC025
-25.730675,28.446512,CC051
-25.7317141816,28.4465255309,CCC025
-25.7329723891,28.446550006,CD162
-25.732670892,28.4465566278,CD159
-25.7318386529,28.4465811867,CD123
-25.7316960767,28.4465971123,CD801
-25.731148,28.446595,CC015
-25.7331593893,28.4466263652,CD294
-25.7311454695,28.4466223419,CC015
-25.7299165148,28.4466215037,CC599
-25.7327818684,28.4466777463,CD165
-25.731399,28.446662,CD451
-25.7322167605,28.4466731362,CD150
-25.7301874179,28.4466538578,CC041
-25.7314183842,28.4466716275,CD451
-25.7314438652,28.4466776624,CD451
-25.7322263997,28.4466960188,CD150
-25.731231,28.446684,CC100
-25.731097,28.446685,CC015
-25.7301102206,28.44668529,CC597
-25.7312209904,28.44671119,CC102
-25.7329479139,28.4467500821,CD292
-25.73122,28.446742,CC089
-25.731404,28.446748,CD397
-25.7331197429,28.4467726294,CD295
-25.731817,28.446763,CD301
-25.731271,28.446765,CC100
-25.7327299844,28.4467893932,
-25.7312884647,28.4467719588,CC099
-25.731217,28.446787,CC089
